source	gene ID	gene name	orthologs
OrthoMCL	DDB_G0282419	cyp508B1	M.musculus:ENSMUSP00000015368 | M.musculus:ENSMUSP00000030299 | M.musculus:ENSMUSP00000030303 | M.musculus:ENSMUSP00000030305 | M.musculus:ENSMUSP00000050464 | M.musculus:ENSMUSP00000006094 | M.musculus:ENSMUSP00000014525 | M.musculus:ENSMUSP00000023083 | M.musculus:ENSMUSP00000071064 | M.musculus:ENSMUSP00000072555 | M.musculus:ENSMUSP00000086528 | M.musculus:ENSMUSP00000086530 | M.musculus:ENSMUSP00000105141 | M.musculus:ENSMUSP00000034860 | M.musculus:ENSMUSP00000034865 | M.musculus:ENSMUSP00000005477 | M.musculus:ENSMUSP00000005669 | M.musculus:ENSMUSP00000076578 | M.musculus:ENSMUSP00000077021 | M.musculus:ENSMUSP00000080846 | M.musculus:ENSMUSP00000024894 | M.musculus:ENSMUSP00000003137 | M.musculus:ENSMUSP00000025966 | M.musculus:ENSMUSP00000025968 | M.musculus:ENSMUSP00000025969 | M.musculus:ENSMUSP00000044722 | M.musculus:ENSMUSP00000045362 | M.musculus:ENSMUSP00000048284 | M.musculus:ENSMUSP00000065796 | M.musculus:ENSMUSP00000079065 | M.musculus:ENSMUSP00000084487 | M.musculus:ENSMUSP00000084489 | M.musculus:ENSMUSP00000097071 | M.musculus:ENSMUSP00000026211 | M.musculus:ENSMUSP00000060584 | M.musculus:ENSMUSP00000101944
OrthoMCL	DDB_G0277967	DDB_G0277967	M.musculus:ENSMUSP00000036861 | M.musculus:ENSMUSP00000113307
OrthoMCL	DDB_G0280973	abcC12	M.musculus:ENSMUSP00000002850 | M.musculus:ENSMUSP00000026208 | M.musculus:ENSMUSP00000033123 | M.musculus:ENSMUSP00000038041 | M.musculus:ENSMUSP00000042186 | M.musculus:ENSMUSP00000078158 | M.musculus:ENSMUSP00000079014 | M.musculus:ENSMUSP00000097743 | M.musculus:ENSMUSP00000098390 | M.musculus:ENSMUSP00000103436
OrthoMCL	DDB_G0280235	DDB_G0280235	M.musculus:ENSMUSP00000002043
InParanoid	DDB_G0280235	DDB_G0280235	M.musculus:ENSMUSP00000002043
OrthoMCL	DDB_G0282579	pldZ	M.musculus:ENSMUSP00000112942 | M.musculus:ENSMUSP00000067002
InParanoid	DDB_G0282579	pldZ	M.musculus:ENSMUSP00000112942
OrthoMCL	DDB_G0284421	med6	M.musculus:ENSMUSP00000098797
InParanoid	DDB_G0284421	med6	M.musculus:ENSMUSP00000098797
OrthoMCL	DDB_G0285063	DDB_G0285063	M.musculus:ENSMUSP00000026292
InParanoid	DDB_G0285063	DDB_G0285063	M.musculus:ENSMUSP00000026292
OrthoMCL	DDB_G0285703	hipA	M.musculus:ENSMUSP00000000939 | M.musculus:ENSMUSP00000059033
InParanoid	DDB_G0285703	hipA	M.musculus:ENSMUSP00000059033
OrthoMCL	DDB_G0282885	DDB_G0282885	M.musculus:ENSMUSP00000023104
InParanoid	DDB_G0282885	DDB_G0282885	M.musculus:ENSMUSP00000023104
OrthoMCL	DDB_G0285715	DDB_G0285715	M.musculus:ENSMUSP00000019878
InParanoid	DDB_G0285715	DDB_G0285715	M.musculus:ENSMUSP00000019878
InParanoid	DDB_G0279179	DDB_G0279179	M.musculus:ENSMUSP00000038610
InParanoid	DDB_G0282895	DDB_G0282895	M.musculus:ENSMUSP00000096581
OrthoMCL	DDB_G0282593	DDB_G0282593	M.musculus:ENSMUSP00000002027
InParanoid	DDB_G0282593	DDB_G0282593	M.musculus:ENSMUSP00000002027
OrthoMCL	DDB_G0282595	gmfA	M.musculus:ENSMUSP00000103927 | M.musculus:ENSMUSP00000078293
InParanoid	DDB_G0282595	gmfA	M.musculus:ENSMUSP00000103927
OrthoMCL	DDB_G0282601	rps11	M.musculus:ENSMUSP00000071377 | M.musculus:ENSMUSP00000082544
InParanoid	DDB_G0282601	rps11	M.musculus:ENSMUSP00000071377
OrthoMCL	DDB_G0284415	psmC3	M.musculus:ENSMUSP00000002171
InParanoid	DDB_G0284415	psmC3	M.musculus:ENSMUSP00000002171
OrthoMCL	DDB_G0284017	ddx10	M.musculus:ENSMUSP00000065198
InParanoid	DDB_G0284017	ddx10	M.musculus:ENSMUSP00000065198
OrthoMCL	DDB_G0284001	pks22	M.musculus:ENSMUSP00000052872
OrthoMCL	DDB_G0279761	DDB_G0279761	M.musculus:ENSMUSP00000076686
InParanoid	DDB_G0279761	DDB_G0279761	M.musculus:ENSMUSP00000076686
OrthoMCL	DDB_G0279769	psmG1	M.musculus:ENSMUSP00000023630
OrthoMCL	DDB_G0281737	DDB_G0281737	M.musculus:ENSMUSP00000112568
InParanoid	DDB_G0281737	DDB_G0281737	M.musculus:ENSMUSP00000112568
OrthoMCL	DDB_G0283667	DDB_G0283667	M.musculus:ENSMUSP00000100059
InParanoid	DDB_G0283667	DDB_G0283667	M.musculus:ENSMUSP00000100059
OrthoMCL	DDB_G0282683	DDB_G0282683	M.musculus:ENSMUSP00000073061 | M.musculus:ENSMUSP00000056643 | M.musculus:ENSMUSP00000046311
InParanoid	DDB_G0282683	DDB_G0282683	M.musculus:ENSMUSP00000073061
OrthoMCL	DDB_G0283283	atp5O	M.musculus:ENSMUSP00000023677 | M.musculus:ENSMUSP00000082301
InParanoid	DDB_G0283283	atp5O	M.musculus:ENSMUSP00000023677
OrthoMCL	DDB_G0281627	DDB_G0281627	M.musculus:ENSMUSP00000029092
InParanoid	DDB_G0281627	DDB_G0281627	M.musculus:ENSMUSP00000029092
OrthoMCL	DDB_G0280763	hemA	M.musculus:ENSMUSP00000066040 | M.musculus:ENSMUSP00000108143 | M.musculus:ENSMUSP00000006544
InParanoid	DDB_G0280763	hemA	M.musculus:ENSMUSP00000066040
OrthoMCL	DDB_G0285813	DDB_G0285813	M.musculus:ENSMUSP00000033483
InParanoid	DDB_G0285813	DDB_G0285813	M.musculus:ENSMUSP00000033483
OrthoMCL	DDB_G0287379	DDB_G0287379	M.musculus:ENSMUSP00000083987 | M.musculus:ENSMUSP00000108261
OrthoMCL	DDB_G0282667	DDB_G0282667	M.musculus:ENSMUSP00000111345
InParanoid	DDB_G0284839	ndrC	M.musculus:ENSMUSP00000046075
OrthoMCL	DDB_G0285519	DDB_G0285519	M.musculus:ENSMUSP00000019942
InParanoid	DDB_G0285519	DDB_G0285519	M.musculus:ENSMUSP00000019942
OrthoMCL	DDB_G0284603	DDB_G0284603	M.musculus:ENSMUSP00000086589 | M.musculus:ENSMUSP00000081260 | M.musculus:ENSMUSP00000086325
InParanoid	DDB_G0284603	DDB_G0284603	M.musculus:ENSMUSP00000081260 | M.musculus:ENSMUSP00000086589
OrthoMCL	DDB_G0284621	pwp2	M.musculus:ENSMUSP00000045812
InParanoid	DDB_G0284621	pwp2	M.musculus:ENSMUSP00000045812
OrthoMCL	DDB_G0285141	osbJ	M.musculus:ENSMUSP00000020411 | M.musculus:ENSMUSP00000100911
OrthoMCL	DDB_G0281947	tra1	M.musculus:ENSMUSP00000091668
InParanoid	DDB_G0281947	tra1	M.musculus:ENSMUSP00000091668
OrthoMCL	DDB_G0284939	DDB_G0284939	M.musculus:ENSMUSP00000105370 | M.musculus:ENSMUSP00000030051
InParanoid	DDB_G0284939	DDB_G0284939	M.musculus:ENSMUSP00000105370
OrthoMCL	DDB_G0282517	DDB_G0282517	M.musculus:ENSMUSP00000071636 | M.musculus:ENSMUSP00000025961 | M.musculus:ENSMUSP00000026328 | M.musculus:ENSMUSP00000105356 | M.musculus:ENSMUSP00000030454 | M.musculus:ENSMUSP00000054562
InParanoid	DDB_G0282517	DDB_G0282517	M.musculus:ENSMUSP00000071636
OrthoMCL	DDB_G0285023	alrF	M.musculus:ENSMUSP00000100045 | M.musculus:ENSMUSP00000030455 | M.musculus:ENSMUSP00000039114 | M.musculus:ENSMUSP00000007449 | M.musculus:ENSMUSP00000106320 | M.musculus:ENSMUSP00000048830 | M.musculus:ENSMUSP00000040244 | M.musculus:ENSMUSP00000112666
OrthoMCL	DDB_G0288157	DDB_G0288157	M.musculus:ENSMUSP00000050835
InParanoid	DDB_G0288157	DDB_G0288157	M.musculus:ENSMUSP00000050835
OrthoMCL	DDB_G0283151	gpaF	M.musculus:ENSMUSP00000034199 | M.musculus:ENSMUSP00000000001 | M.musculus:ENSMUSP00000057543 | M.musculus:ENSMUSP00000074259 | M.musculus:ENSMUSP00000030561 | M.musculus:ENSMUSP00000053818
OrthoMCL	DDB_G0285981	DDB_G0285981	M.musculus:ENSMUSP00000042582 | M.musculus:ENSMUSP00000113596
OrthoMCL	DDB_G0283751	mcfM	M.musculus:ENSMUSP00000022908
InParanoid	DDB_G0283751	mcfM	M.musculus:ENSMUSP00000022908
OrthoMCL	DDB_G0280251	DDB_G0280251	M.musculus:ENSMUSP00000026891
InParanoid	DDB_G0280251	DDB_G0280251	M.musculus:ENSMUSP00000026891
OrthoMCL	DDB_G0281955	agnD	M.musculus:ENSMUSP00000047385 | M.musculus:ENSMUSP00000076213 | M.musculus:ENSMUSP00000083222
OrthoMCL	DDB_G0282555	DDB_G0282555	M.musculus:ENSMUSP00000092180
OrthoMCL	DDB_G0286419	cyp519E1	M.musculus:ENSMUSP00000015368 | M.musculus:ENSMUSP00000030299 | M.musculus:ENSMUSP00000030303 | M.musculus:ENSMUSP00000030305 | M.musculus:ENSMUSP00000050464 | M.musculus:ENSMUSP00000006094 | M.musculus:ENSMUSP00000014525 | M.musculus:ENSMUSP00000023083 | M.musculus:ENSMUSP00000071064 | M.musculus:ENSMUSP00000072555 | M.musculus:ENSMUSP00000086528 | M.musculus:ENSMUSP00000086530 | M.musculus:ENSMUSP00000105141 | M.musculus:ENSMUSP00000034860 | M.musculus:ENSMUSP00000034865 | M.musculus:ENSMUSP00000005477 | M.musculus:ENSMUSP00000005669 | M.musculus:ENSMUSP00000076578 | M.musculus:ENSMUSP00000077021 | M.musculus:ENSMUSP00000080846 | M.musculus:ENSMUSP00000024894 | M.musculus:ENSMUSP00000003137 | M.musculus:ENSMUSP00000025966 | M.musculus:ENSMUSP00000025968 | M.musculus:ENSMUSP00000025969 | M.musculus:ENSMUSP00000044722 | M.musculus:ENSMUSP00000045362 | M.musculus:ENSMUSP00000048284 | M.musculus:ENSMUSP00000065796 | M.musculus:ENSMUSP00000079065 | M.musculus:ENSMUSP00000084487 | M.musculus:ENSMUSP00000084489 | M.musculus:ENSMUSP00000097071 | M.musculus:ENSMUSP00000026211 | M.musculus:ENSMUSP00000060584 | M.musculus:ENSMUSP00000101944
OrthoMCL	DDB_G0284277	DDB_G0284277	M.musculus:ENSMUSP00000067662
OrthoMCL	DDB_G0284817	DDB_G0284817	M.musculus:ENSMUSP00000030501
InParanoid	DDB_G0284817	DDB_G0284817	M.musculus:ENSMUSP00000030501
OrthoMCL	DDB_G0284697	hemC	M.musculus:ENSMUSP00000076575
InParanoid	DDB_G0284697	hemC	M.musculus:ENSMUSP00000076575
OrthoMCL	DDB_G0283811	mcfR	M.musculus:ENSMUSP00000043370 | M.musculus:ENSMUSP00000105754
OrthoMCL	DDB_G0283803	DDB_G0283803	M.musculus:ENSMUSP00000098414 | M.musculus:ENSMUSP00000082571 | M.musculus:ENSMUSP00000107604
InParanoid	DDB_G0283803	DDB_G0283803	M.musculus:ENSMUSP00000082571
OrthoMCL	DDB_G0285371	gnl1	M.musculus:ENSMUSP00000084450
InParanoid	DDB_G0285371	gnl1	M.musculus:ENSMUSP00000084450
OrthoMCL	DDB_G0285127	DDB_G0285127	M.musculus:ENSMUSP00000107451
InParanoid	DDB_G0285127	DDB_G0285127	M.musculus:ENSMUSP00000107451
OrthoMCL	DDB_G0286755	DDB_G0286755	M.musculus:ENSMUSP00000022218
OrthoMCL	DDB_G0287393	mlh1	M.musculus:ENSMUSP00000035079
InParanoid	DDB_G0287393	mlh1	M.musculus:ENSMUSP00000035079
OrthoMCL	DDB_G0286231	DDB_G0286231	M.musculus:ENSMUSP00000046379
OrthoMCL	DDB_G0284467	fut1	M.musculus:ENSMUSP00000053027 | M.musculus:ENSMUSP00000081826
OrthoMCL	DDB_G0284473	vatC	M.musculus:ENSMUSP00000022904
InParanoid	DDB_G0284473	vatC	M.musculus:ENSMUSP00000022904
OrthoMCL	DDB_G0285009	hemD	M.musculus:ENSMUSP00000101751
InParanoid	DDB_G0285009	hemD	M.musculus:ENSMUSP00000101751
OrthoMCL	DDB_G0290409	DDB_G0290409	M.musculus:ENSMUSP00000006341
OrthoMCL	DDB_G0285433	phlp2	M.musculus:ENSMUSP00000027247 | M.musculus:ENSMUSP00000031145
InParanoid	DDB_G0285433	phlp2	M.musculus:ENSMUSP00000031145
InParanoid	DDB_G0283827	DDB_G0283827	M.musculus:ENSMUSP00000072672
OrthoMCL	DDB_G0285025	alrE	M.musculus:ENSMUSP00000100045 | M.musculus:ENSMUSP00000030455 | M.musculus:ENSMUSP00000039114 | M.musculus:ENSMUSP00000007449 | M.musculus:ENSMUSP00000106320 | M.musculus:ENSMUSP00000048830 | M.musculus:ENSMUSP00000040244 | M.musculus:ENSMUSP00000112666
InParanoid	DDB_G0284611	ripA	M.musculus:ENSMUSP00000035451
OrthoMCL	DDB_G0282045	vps36	M.musculus:ENSMUSP00000033866
InParanoid	DDB_G0282045	vps36	M.musculus:ENSMUSP00000033866
InParanoid	DDB_G0284503	fut6	M.musculus:ENSMUSP00000081826 | M.musculus:ENSMUSP00000097895
OrthoMCL	DDB_G0287019	med9	M.musculus:ENSMUSP00000080641
OrthoMCL	DDB_G0287595	pgkA	M.musculus:ENSMUSP00000033585 | M.musculus:ENSMUSP00000080302
InParanoid	DDB_G0287595	pgkA	M.musculus:ENSMUSP00000080302
OrthoMCL	DDB_G0288777	mppB	M.musculus:ENSMUSP00000030882 | M.musculus:ENSMUSP00000026743
InParanoid	DDB_G0288777	mppB	M.musculus:ENSMUSP00000030882
OrthoMCL	DDB_G0288791	hlcs1	M.musculus:ENSMUSP00000097112
InParanoid	DDB_G0287319	DDB_G0287319	M.musculus:ENSMUSP00000111957
OrthoMCL	DDB_G0287629	rbx1	M.musculus:ENSMUSP00000097258
InParanoid	DDB_G0287629	rbx1	M.musculus:ENSMUSP00000052856
OrthoMCL	DDB_G0289259	DDB_G0289259	M.musculus:ENSMUSP00000067662
InParanoid	DDB_G0289259	DDB_G0289259	M.musculus:ENSMUSP00000073322 | M.musculus:ENSMUSP00000089691 | M.musculus:ENSMUSP00000069631
OrthoMCL	DDB_G0287307	gtf2e2	M.musculus:ENSMUSP00000033993
InParanoid	DDB_G0287307	gtf2e2	M.musculus:ENSMUSP00000033993
OrthoMCL	DDB_G0287311	DDB_G0287311	M.musculus:ENSMUSP00000071719
OrthoMCL	DDB_G0289369	DDB_G0289369	M.musculus:ENSMUSP00000027394 | M.musculus:ENSMUSP00000106475
OrthoMCL	DDB_G0290671	rabggtb	M.musculus:ENSMUSP00000087396
InParanoid	DDB_G0290671	rabggtb	M.musculus:ENSMUSP00000087396
OrthoMCL	DDB_G0290377	agnB	M.musculus:ENSMUSP00000047385 | M.musculus:ENSMUSP00000076213 | M.musculus:ENSMUSP00000083222
OrthoMCL	DDB_G0290933	DDB_G0290933	M.musculus:ENSMUSP00000017530
OrthoMCL	DDB_G0287653	thoc6	M.musculus:ENSMUSP00000038137
InParanoid	DDB_G0287653	thoc6	M.musculus:ENSMUSP00000038137
OrthoMCL	DDB_G0289671	DDB_G0289671	M.musculus:ENSMUSP00000036730
InParanoid	DDB_G0289671	DDB_G0289671	M.musculus:ENSMUSP00000036730
OrthoMCL	DDB_G0288611	DDB_G0288611	M.musculus:ENSMUSP00000021824
OrthoMCL	DDB_G0289263	DDB_G0289263	M.musculus:ENSMUSP00000063883
OrthoMCL	DDB_G0288295	rpl12	M.musculus:ENSMUSP00000084807 | M.musculus:ENSMUSP00000090284
InParanoid	DDB_G0288295	rpl12	M.musculus:ENSMUSP00000084807 | M.musculus:ENSMUSP00000090284
OrthoMCL	DDB_G0287811	DDB_G0287811	M.musculus:ENSMUSP00000058687 | M.musculus:ENSMUSP00000074724
OrthoMCL	DDB_G0286353	erkA	M.musculus:ENSMUSP00000023462 | M.musculus:ENSMUSP00000078087 | M.musculus:ENSMUSP00000101969
InParanoid	DDB_G0286353	erkA	M.musculus:ENSMUSP00000023462
OrthoMCL	DDB_G0288439	syn8B	M.musculus:ENSMUSP00000021285
InParanoid	DDB_G0288439	syn8B	M.musculus:ENSMUSP00000021285
OrthoMCL	DDB_G0285925	sun2	M.musculus:ENSMUSP00000095112
InParanoid	DDB_G0285925	sun2	M.musculus:ENSMUSP00000095112
OrthoMCL	DDB_G0285927	DDB_G0285927	M.musculus:ENSMUSP00000053971
InParanoid	DDB_G0285927	DDB_G0285927	M.musculus:ENSMUSP00000053971
OrthoMCL	DDB_G0287327	prmt5	M.musculus:ENSMUSP00000023873
InParanoid	DDB_G0287327	prmt5	M.musculus:ENSMUSP00000023873
OrthoMCL	DDB_G0287079	DDB_G0287079	M.musculus:ENSMUSP00000028990 | M.musculus:ENSMUSP00000006353
InParanoid	DDB_G0287079	DDB_G0287079	M.musculus:ENSMUSP00000028990
OrthoMCL	DDB_G0287559	DDB_G0287559	M.musculus:ENSMUSP00000030169 | M.musculus:ENSMUSP00000028241 | M.musculus:ENSMUSP00000029307
OrthoMCL	DDB_G0284735	copB	M.musculus:ENSMUSP00000033012
InParanoid	DDB_G0284735	copB	M.musculus:ENSMUSP00000033012
OrthoMCL	DDB_G0289811	act10	M.musculus:ENSMUSP00000031564 | M.musculus:ENSMUSP00000034453 | M.musculus:ENSMUSP00000048218 | M.musculus:ENSMUSP00000052086 | M.musculus:ENSMUSP00000074658 | M.musculus:ENSMUSP00000087736 | M.musculus:ENSMUSP00000101823
OrthoMCL	DDB_G0288449	rpc2	M.musculus:ENSMUSP00000031167 | M.musculus:ENSMUSP00000076418
InParanoid	DDB_G0288449	rpc2	M.musculus:ENSMUSP00000076418
InParanoid	DDB_G0288617	shkB	M.musculus:ENSMUSP00000033617
OrthoMCL	DDB_G0285295	vps28	M.musculus:ENSMUSP00000077856
InParanoid	DDB_G0285295	vps28	M.musculus:ENSMUSP00000077856
OrthoMCL	DDB_G0286035	mcm9	M.musculus:ENSMUSP00000074978
InParanoid	DDB_G0286035	mcm9	M.musculus:ENSMUSP00000074978
OrthoMCL	DDB_G0286803	vps41	M.musculus:ENSMUSP00000072729
InParanoid	DDB_G0286803	vps41	M.musculus:ENSMUSP00000072729
OrthoMCL	DDB_G0286335	bkdA	M.musculus:ENSMUSP00000071292
InParanoid	DDB_G0286335	bkdA	M.musculus:ENSMUSP00000071292
OrthoMCL	DDB_G0286059	asns	M.musculus:ENSMUSP00000111204
InParanoid	DDB_G0286059	asns	M.musculus:ENSMUSP00000111204
OrthoMCL	DDB_G0284209	DDB_G0284209	M.musculus:ENSMUSP00000067662
OrthoMCL	DDB_G0287569	agl	M.musculus:ENSMUSP00000044012
InParanoid	DDB_G0287569	agl	M.musculus:ENSMUSP00000044012
OrthoMCL	DDB_G0284771	orcF	M.musculus:ENSMUSP00000034132
OrthoMCL	DDB_G0286129	DDB_G0286129	M.musculus:ENSMUSP00000103306
InParanoid	DDB_G0286129	DDB_G0286129	M.musculus:ENSMUSP00000046156
OrthoMCL	DDB_G0284883	oxaA	M.musculus:ENSMUSP00000000985
InParanoid	DDB_G0284883	oxaA	M.musculus:ENSMUSP00000000985
OrthoMCL	DDB_G0288227	DDB_G0288227	M.musculus:ENSMUSP00000043492
InParanoid	DDB_G0288227	DDB_G0288227	M.musculus:ENSMUSP00000043492
OrthoMCL	DDB_G0289353	cox11	M.musculus:ENSMUSP00000020851
InParanoid	DDB_G0289353	cox11	M.musculus:ENSMUSP00000020851
OrthoMCL	DDB_G0285943	DDB_G0285943	M.musculus:ENSMUSP00000105954 | M.musculus:ENSMUSP00000087500
InParanoid	DDB_G0285943	DDB_G0285943	M.musculus:ENSMUSP00000105954
OrthoMCL	DDB_G0284887	DDB_G0284887	M.musculus:ENSMUSP00000002710
OrthoMCL	DDB_G0285465	nog1	M.musculus:ENSMUSP00000021574
InParanoid	DDB_G0285465	nog1	M.musculus:ENSMUSP00000021574
OrthoMCL	DDB_G0288121	DDB_G0288121	M.musculus:ENSMUSP00000055926
InParanoid	DDB_G0288121	DDB_G0288121	M.musculus:ENSMUSP00000055926
InParanoid	DDB_G0289925	fmoG	M.musculus:ENSMUSP00000044405
OrthoMCL	DDB_G0286111	pigW	M.musculus:ENSMUSP00000103715
InParanoid	DDB_G0286111	pigW	M.musculus:ENSMUSP00000103715
OrthoMCL	DDB_G0286993	DDB_G0286993	M.musculus:ENSMUSP00000025827
InParanoid	DDB_G0286993	DDB_G0286993	M.musculus:ENSMUSP00000025827
OrthoMCL	DDB_G0287003	DDB_G0287003	M.musculus:ENSMUSP00000101113 | M.musculus:ENSMUSP00000046528
InParanoid	DDB_G0287003	DDB_G0287003	M.musculus:ENSMUSP00000101113
OrthoMCL	DDB_G0284343	DDB_G0284343	M.musculus:ENSMUSP00000080337
InParanoid	DDB_G0284343	DDB_G0284343	M.musculus:ENSMUSP00000080337
OrthoMCL	DDB_G0290103	elp3	M.musculus:ENSMUSP00000022609
InParanoid	DDB_G0290103	elp3	M.musculus:ENSMUSP00000022609
OrthoMCL	DDB_G0289123	DDB_G0289123	M.musculus:ENSMUSP00000081567
InParanoid	DDB_G0289123	DDB_G0289123	M.musculus:ENSMUSP00000081567
OrthoMCL	DDB_G0291482	gloB2	M.musculus:ENSMUSP00000076433
InParanoid	DDB_G0291482	gloB2	M.musculus:ENSMUSP00000076433
InParanoid	DDB_G0290687	mhkC	M.musculus:ENSMUSP00000030095
OrthoMCL	DDB_G0290853	stlB	M.musculus:ENSMUSP00000052872
InParanoid	DDB_G0292066	ncapH	M.musculus:ENSMUSP00000106017
OrthoMCL	DDB_G0292070	DDB_G0292070	M.musculus:ENSMUSP00000111345
OrthoMCL	DDB_G0292074	commd1	M.musculus:ENSMUSP00000053606
InParanoid	DDB_G0292074	commd1	M.musculus:ENSMUSP00000053606
OrthoMCL	DDB_G0289961	DDB_G0289961	M.musculus:ENSMUSP00000066891
InParanoid	DDB_G0289961	DDB_G0289961	M.musculus:ENSMUSP00000066891
OrthoMCL	DDB_G0291009	DDB_G0291009	M.musculus:ENSMUSP00000049440
InParanoid	DDB_G0291009	DDB_G0291009	M.musculus:ENSMUSP00000049440
OrthoMCL	DDB_G0289941	DDB_G0289941	M.musculus:ENSMUSP00000048450
OrthoMCL	DDB_G0289727	pyroxd1	M.musculus:ENSMUSP00000036394
InParanoid	DDB_G0289727	pyroxd1	M.musculus:ENSMUSP00000036394
OrthoMCL	DDB_G0292838	taf13	M.musculus:ENSMUSP00000053470
InParanoid	DDB_G0292838	taf13	M.musculus:ENSMUSP00000053470
OrthoMCL	DDB_G0290319	DDB_G0290319	M.musculus:ENSMUSP00000102716
OrthoMCL	DDB_G0287847	DDB_G0287847	M.musculus:ENSMUSP00000025723
InParanoid	DDB_G0287847	DDB_G0287847	M.musculus:ENSMUSP00000049331
OrthoMCL	DDB_G0286611	DDB_G0286611	M.musculus:ENSMUSP00000095979 | M.musculus:ENSMUSP00000050999 | M.musculus:ENSMUSP00000030878
OrthoMCL	DDB_G0286613	DDB_G0286613	M.musculus:ENSMUSP00000066130
InParanoid	DDB_G0286613	DDB_G0286613	M.musculus:ENSMUSP00000066130
OrthoMCL	DDB_G0289839	DDB_G0289839	M.musculus:ENSMUSP00000043088 | M.musculus:ENSMUSP00000046358
OrthoMCL	DDB_G0289321	DDB_G0289321	M.musculus:ENSMUSP00000063883
OrthoMCL	DDB_G0292690	trappc2l	M.musculus:ENSMUSP00000015157
InParanoid	DDB_G0292690	trappc2l	M.musculus:ENSMUSP00000015157
OrthoMCL	DDB_G0288481	gchA	M.musculus:ENSMUSP00000087405
InParanoid	DDB_G0288481	gchA	M.musculus:ENSMUSP00000087405
OrthoMCL	DDB_G0288485	pikD	M.musculus:ENSMUSP00000102872
InParanoid	DDB_G0288485	pikD	M.musculus:ENSMUSP00000102872
OrthoMCL	DDB_G0289749	DDB_G0289749	M.musculus:ENSMUSP00000075429
InParanoid	DDB_G0289749	DDB_G0289749	M.musculus:ENSMUSP00000075429
OrthoMCL	DDB_G0286491	clcE	M.musculus:ENSMUSP00000007207 | M.musculus:ENSMUSP00000031894
OrthoMCL	DDB_G0287095	pks25	M.musculus:ENSMUSP00000052872
OrthoMCL	DDB_G0287101	noxB	M.musculus:ENSMUSP00000050314 | M.musculus:ENSMUSP00000097060 | M.musculus:ENSMUSP00000015484 | M.musculus:ENSMUSP00000024565 | M.musculus:ENSMUSP00000033610
OrthoMCL	DDB_G0287103	DDB_G0287103	M.musculus:ENSMUSP00000058021
InParanoid	DDB_G0287103	DDB_G0287103	M.musculus:ENSMUSP00000058021
OrthoMCL	DDB_G0287253	gemin2	M.musculus:ENSMUSP00000021379
InParanoid	DDB_G0287253	gemin2	M.musculus:ENSMUSP00000021379
OrthoMCL	DDB_G0290311	DDB_G0290311	M.musculus:ENSMUSP00000032841
OrthoMCL	DDB_G0288361	kif13	M.musculus:ENSMUSP00000012587
InParanoid	DDB_G0288361	kif13	M.musculus:ENSMUSP00000012587
OrthoMCL	DDB_G0288465	DDB_G0288465	M.musculus:ENSMUSP00000001806
InParanoid	DDB_G0288465	DDB_G0288465	M.musculus:ENSMUSP00000001806
InParanoid	DDB_G0289909	DDB_G0289909	M.musculus:ENSMUSP00000101195
OrthoMCL	DDB_G0288797	fip1l1	M.musculus:ENSMUSP00000113611
InParanoid	DDB_G0288797	fip1l1	M.musculus:ENSMUSP00000113611
OrthoMCL	DDB_G0287983	redC	M.musculus:ENSMUSP00000109989
InParanoid	DDB_G0287983	redC	M.musculus:ENSMUSP00000109989
OrthoMCL	DDB_G0291728	arpE	M.musculus:ENSMUSP00000046658
InParanoid	DDB_G0291728	arpE	M.musculus:ENSMUSP00000046658
OrthoMCL	DDB_G0290009	sr	M.musculus:ENSMUSP00000048111
InParanoid	DDB_G0290009	sr	M.musculus:ENSMUSP00000048111
OrthoMCL	DDB_G0289583	DDB_G0289583	M.musculus:ENSMUSP00000021368
InParanoid	DDB_G0289583	DDB_G0289583	M.musculus:ENSMUSP00000021368
OrthoMCL	DDB_G0290973	DDB_G0290973	M.musculus:ENSMUSP00000077781
OrthoMCL	DDB_G0290157	pkgB	M.musculus:ENSMUSP00000020824 | M.musculus:ENSMUSP00000025749 | M.musculus:ENSMUSP00000103981 | M.musculus:ENSMUSP00000106790 | M.musculus:ENSMUSP00000113658 | M.musculus:ENSMUSP00000018012 | M.musculus:ENSMUSP00000095437 | M.musculus:ENSMUSP00000114074
InParanoid	DDB_G0290157	pkgB	M.musculus:ENSMUSP00000114074
OrthoMCL	DDB_G0292606	DDB_G0292606	M.musculus:ENSMUSP00000061282
InParanoid	DDB_G0292296	xpc	M.musculus:ENSMUSP00000032182
OrthoMCL	DDB_G0291570	exo1	M.musculus:ENSMUSP00000039376
InParanoid	DDB_G0291570	exo1	M.musculus:ENSMUSP00000039376
OrthoMCL	DDB_G0292144	DDB_G0292144	M.musculus:ENSMUSP00000051316
InParanoid	DDB_G0292144	DDB_G0292144	M.musculus:ENSMUSP00000061734
InParanoid	DDB_G0288895	DDB_G0288895	M.musculus:ENSMUSP00000047839
OrthoMCL	DDB_G0289021	ube2s	M.musculus:ENSMUSP00000078459
InParanoid	DDB_G0289021	ube2s	M.musculus:ENSMUSP00000078459
OrthoMCL	DDB_G0289033	DDB_G0289033	M.musculus:ENSMUSP00000093762
InParanoid	DDB_G0289033	DDB_G0289033	M.musculus:ENSMUSP00000097910
OrthoMCL	DDB_G0289037	ufc1	M.musculus:ENSMUSP00000078914
InParanoid	DDB_G0289037	ufc1	M.musculus:ENSMUSP00000078914
